,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,date
0,Tesoro,Contract,,Unknown,,HIGH VOLUME TRUCK STOP,,144986,AZ - PHOENIX KM & PRO,47710,111775,,,06/06 00:00:00 PST,,CA EPA ULSD,Weekly,2,2015-06-03 07:42:43,950,2015-06-03
1,Tesoro,Contract,,Available,,HIGH VOLUME TRUCK STOP,,159485,AZ - PHOENIX KM & PRO,0,159485,,,06/20 00:00:00 PST,,CA EPA ULSD,Weekly,9,2015-06-13 23:53:33,51295,2015-06-13
2,Tesoro,Contract,,Available,,HIGH VOLUME TRUCK STOP,,159485,AZ - PHOENIX KM & PRO,15001,144484,,,06/20 00:00:00 PST,,CA EPA ULSD,Weekly,10,2015-06-14 23:53:46,71079,2015-06-14
3,Tesoro,Contract,,Available,,HIGH VOLUME TRUCK STOP,,159485,AZ - PHOENIX KM & PRO,30101,129384,,,06/20 00:00:00 PST,,CA EPA ULSD,Weekly,10,2015-06-15 23:53:39,101606,2015-06-15
4,Tesoro,Contract,,Available,,HIGH VOLUME TRUCK STOP,0.0,159485,AZ - PHOENIX KM & PRO,30101,129384,0.0,0.0,06/20 00:00:00 PST,,CA EPA ULSD,Weekly,4,2015-06-16 10:56:45,112894,2015-06-16
5,Tesoro,Contract,,Available,,HIGH VOLUME TRUCK STOP,0.0,159485,AZ - PHOENIX KM & PRO,97006,62479,0.0,0.0,06/20 00:00:00 PST,,CA EPA ULSD,Weekly,1,2015-06-19 02:27:39,161291,2015-06-19
6,Tesoro,Contract,,Available,,HIGH VOLUME TRUCK STOP,0.0,159485,AZ - PHOENIX KM & PRO,0,159485,0.0,0.0,06/27 00:00:00 PST,,CA EPA ULSD,Weekly,2,2015-06-21 09:20:43,201281,2015-06-21
7,Tesoro,Contract,,Available,,HIGH VOLUME TRUCK STOP,0.0,159485,AZ - PHOENIX KM & PRO,21600,137885,0.0,0.0,06/27 00:00:00 PST,,CA EPA ULSD,Weekly,3,2015-06-22 12:50:27,231890,2015-06-22
8,Tesoro,Contract,,Available,,HIGH VOLUME TRUCK STOP,0.0,159485,AZ - PHOENIX KM & PRO,29050,130435,0.0,0.0,06/27 00:00:00 PST,,CA EPA ULSD,Weekly,3,2015-06-23 08:51:25,258868,2015-06-23
9,Tesoro,Contract,,Available,,HIGH VOLUME TRUCK STOP,0.0,159485,AZ - PHOENIX KM & PRO,64255,95230,0.0,0.0,06/27 00:00:00 PST,,CA EPA ULSD,Weekly,4,2015-06-24 08:55:52,289008,2015-06-24
10,Tesoro,Contract,,Available,,HIGH VOLUME TRUCK STOP,0.0,159485,AZ - PHOENIX KM & PRO,86755,72730,0.0,0.0,06/27 00:00:00 PST,,CA EPA ULSD,Weekly,2,2015-06-25 06:55:44,316699,2015-06-25
